messstelle_id,year,stoff_nr,messergebnis_c,messergebnis_hinweis,messergebnis_cm,gemeinde_id,name,e32,n32,district
80300947,1986-12-02,1244,15.0518,0,=,5154056,Uedem,311050,5727150,Kleve
40072903,1986-12-05,1244,132.3673,0,=,5170036,Schermbeck,353550,5723650,Wesel
40073002,1986-12-05,1244,2.2135,Konzentration zu gering zur Bestimmung,<,5170036,Schermbeck,352850,5723450,Wesel
80300911,1987-01-16,1244,34.5306,0,=,5154016,Goch,297450,5729250,Kleve
80300923,1987-01-16,1244,4.427,0,=,5154064,Weeze,304750,5725150,Kleve
80300972,1987-01-19,1244,7.0832,0,=,5154056,Uedem,314250,5729950,Kleve
80300959,1987-01-19,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154056,Uedem,314350,5725650,Kleve
80300935,1987-01-20,1244,5.3124,0,=,5154064,Weeze,309350,5723850,Kleve
80100703,1987-01-20,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154064,Weeze,306265,5722163,Kleve
80200758,1987-01-21,1244,70.832,0,=,5154036,Kleve,299850,5736850,Kleve
80000113,1987-01-21,1244,61.978,0,=,5154056,Uedem,313050,5727350,Kleve
80301540,1987-01-23,1244,8.4113,0,=,5154040,Kranenburg,294694,5735551,Kleve
80301551,1987-01-23,1244,18.5934,0,=,5154016,Goch,295675,5734310,Kleve
80301514,1987-01-26,1244,75.259,0,=,5154040,Kranenburg,289950,5737550,Kleve
80301526,1987-01-26,1244,1.99215,0,=,5154040,Kranenburg,295495,5736298,Kleve
80301502,1987-01-27,1244,43.3846,0,=,5154040,Kranenburg,296004,5738573,Kleve
80100016,1987-01-27,1244,163.799,0,=,5154040,Kranenburg,292750,5740550,Kleve
42013550,1987-01-27,1244,83.00001,0,=,5170024,Moers,335721,5701075,Wesel
80301496,1987-01-28,1244,8.4113,0,=,5154036,Kleve,301972,5742931,Kleve
80301447,1987-01-29,1244,48.697,0,=,5154036,Kleve,298015,5749352,Kleve
80000010,1987-01-29,1244,3.0989,0,=,5154036,Kleve,301150,5744950,Kleve
80301472,1987-01-30,1244,32.3171,0,=,5154040,Kranenburg,291662,5745721,Kleve
80301484,1987-01-30,1244,132.81,0,=,5154040,Kranenburg,297050,5743950,Kleve
80301472,1987-01-30,1244,38.5149,0,=,5154040,Kranenburg,291662,5745721,Kleve
80301423,1987-02-03,1244,1.3281,0,=,5154008,Emmerich am Rhein,302350,5753450,Kleve
80301435,1987-02-03,1244,75.259,0,=,5154008,Emmerich am Rhein,303522,5750820,Kleve
80100132,1987-02-04,1244,57.1083,0,=,5154008,Emmerich am Rhein,307335,5747915,Kleve
80000046,1987-02-04,1244,199.215,0,=,5154008,Emmerich am Rhein,311035,5747795,Kleve
80301060,1987-02-05,1244,225.777,0,=,5154052,Straelen,309950,5703950,Kleve
80201246,1987-02-05,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,306750,5709550,Kleve
80301058,1987-02-06,1244,53.124,0,=,5154012,Geldern,312050,5706450,Kleve
80300984,1987-02-06,1244,20.8069,0,=,5154012,Geldern,308625,5709739,Kleve
80301071,1987-02-09,1244,13.7237,0,=,5154052,Straelen,312550,5703550,Kleve
80301083,1987-02-09,1244,92.967,0,=,5154052,Straelen,310350,5701650,Kleve
80300996,1987-02-10,1244,37.6295,0,=,5154012,Geldern,311132,5711643,Kleve
80201015,1987-02-10,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,312157,5707855,Kleve
80100740,1987-02-11,1244,92.967,0,=,5154060,Wachtendonk,314650,5699050,Kleve
80100636,1987-02-11,1244,61.978,0,=,5154028,Kerken,320066,5702155,Kleve
80100697,1987-02-12,1244,115.102,0,=,5154064,Weeze,301850,5719450,Kleve
80301046,1987-02-12,1244,1.3281,0,=,5154064,Weeze,304950,5717350,Kleve
80301034,1987-02-13,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,308050,5715050,Kleve
80301010,1987-02-13,1244,57.551,0,=,5154032,Kevelaer,312850,5718950,Kleve
80301009,1987-02-16,1244,101.821,0,=,5154032,Kevelaer,312251,5716549,Kleve
80301022,1987-02-16,1244,53.124,0,=,5154032,Kevelaer,310550,5719750,Kleve
80201556,1987-02-23,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,310317,5693030,Kleve
80201519,1987-02-24,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154060,Wachtendonk,313850,5695050,Kleve
86621555,1987-03-09,1244,54.99999,0,=,5154016,Goch,298795,5734048,Kleve
86621567,1987-03-09,1244,10.4,0,=,5154016,Goch,297907,5734460,Kleve
86612025,1987-03-30,1244,3.49999,0,=,5154012,Geldern,318050,5709750,Kleve
42013550,1987-04-07,1244,59.0,0,=,5170024,Moers,335721,5701075,Wesel
40200516,1987-04-23,1244,84.113,0,=,5170048,Wesel,330850,5727350,Wesel
40200917,1987-04-23,1244,234.631,0,=,5170048,Wesel,330350,5729450,Wesel
40200875,1987-04-28,1244,66.405,0,=,5170048,Wesel,334551,5727355,Wesel
40100273,1987-04-28,1244,57.551,0,=,5170048,Wesel,335050,5729950,Wesel
40200267,1987-04-29,1244,115.102,0,=,5170048,Wesel,329650,5725150,Wesel
40200929,1987-04-29,1244,17.2653,0,=,5170048,Wesel,328285,5727805,Wesel
40100285,1987-05-04,1244,48.697,0,=,5170048,Wesel,338350,5727350,Wesel
40200899,1987-05-04,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5170048,Wesel,338250,5729850,Wesel
40200905,1987-05-05,1244,24.3485,0,=,5170048,Wesel,328350,5732350,Wesel
40100315,1987-05-05,1244,38.0722,0,=,5170048,Wesel,336550,5723350,Wesel
40100261,1987-05-05,1244,119.529,0,=,5170012,Hamminkeln,331250,5732650,Wesel
80200941,1987-05-06,1244,34.9733,0,=,5154044,Rees,327050,5737750,Kleve
80200023,1987-05-06,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154044,Rees,325510,5736030,Kleve
40100250,1987-05-07,1244,66.405,0,=,5170012,Hamminkeln,327950,5735450,Wesel
40100182,1987-05-07,1244,97.394,0,=,5170012,Hamminkeln,333405,5733890,Wesel
40100169,1987-05-08,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,329550,5740350,Wesel
40201508,1987-05-08,1244,163.799,0,=,5170012,Hamminkeln,337650,5738550,Wesel
40201491,1987-05-08,1244,101.821,0,=,5170012,Hamminkeln,334650,5739850,Wesel
40300183,1987-05-11,1244,4.8697,0,=,5170012,Hamminkeln,344740,5733961,Wesel
40100297,1987-05-11,1244,84.113,0,=,5170048,Wesel,340900,5725671,Wesel
80200059,1987-05-11,1244,84.113,0,=,5154044,Rees,324750,5733250,Kleve
80100235,1987-05-13,1244,115.102,0,=,5154044,Rees,321898,5742416,Kleve
40200723,1987-05-13,1244,20.8069,0,=,5170052,Xanten,323550,5730150,Wesel
80200679,1987-05-14,1244,119.529,0,=,5154024,Kalkar,313450,5734750,Kleve
40200462,1987-05-14,1244,3.5416,0,=,5170012,Hamminkeln,327850,5742950,Wesel
40200255,1987-05-14,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5170004,Alpen,322950,5720350,Wesel
80100120,1987-05-15,1244,84.113,0,=,5154004,Bedburg-Hau,305550,5739850,Kleve
80100806,1987-05-15,1244,57.551,0,=,5154016,Goch,304454,5734586,Kleve
80100648,1987-05-19,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,318050,5717450,Kleve
80300418,1987-05-19,1244,79.686,0,=,5154020,Issum,320350,5712050,Kleve
40200280,1987-05-19,1244,28.3328,0,=,5170032,Rheinberg,333950,5710850,Wesel
40200851,1987-05-20,1244,2.52339,0,=,5170044,Voerde (Niederrhein),341050,5716450,Wesel
40200851,1987-05-20,1244,2.52339,0,=,5170044,Voerde (Niederrhein),341050,5716450,Wesel
40061322,1987-05-20,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,342472,5715331,Wesel
40061322,1987-05-20,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,342472,5715331,Wesel
40061334,1987-05-21,1244,1.59372,0,=,5170008,Dinslaken,344750,5714950,Wesel
40061334,1987-05-21,1244,1.59372,0,=,5170008,Dinslaken,344750,5714950,Wesel
40200863,1987-05-21,1244,4.427,0,=,5170044,Voerde (Niederrhein),340299,5717211,Wesel
40200504,1987-05-25,1244,141.664,0,=,5170028,Neukirchen-Vluyn,330850,5700150,Wesel
80201246,1987-06-15,1244,1.01821,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,306750,5709550,Kleve
80301083,1987-06-15,1244,101.821,0,=,5154052,Straelen,310350,5701650,Kleve
86612025,1987-06-22,1244,6.59999,0,=,5154012,Geldern,318050,5709750,Kleve
80301060,1987-06-24,1244,225.777,0,=,5154052,Straelen,309950,5703950,Kleve
80300984,1987-06-24,1244,19.9215,0,=,5154012,Geldern,308625,5709739,Kleve
80301058,1987-06-25,1244,75.259,0,=,5154012,Geldern,312050,5706450,Kleve
80301071,1987-06-25,1244,16.3799,0,=,5154052,Straelen,312550,5703550,Kleve
80100740,1987-06-26,1244,106.248,0,=,5154060,Wachtendonk,314650,5699050,Kleve
80100636,1987-06-26,1244,57.551,0,=,5154028,Kerken,320066,5702155,Kleve
80201015,1987-06-26,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,312157,5707855,Kleve
80100697,1987-06-30,1244,115.102,0,=,5154064,Weeze,301850,5719450,Kleve
80301034,1987-06-30,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,308050,5715050,Kleve
80301009,1987-06-30,1244,106.248,0,=,5154032,Kevelaer,312251,5716549,Kleve
80301010,1987-07-01,1244,53.124,0,=,5154032,Kevelaer,312850,5718950,Kleve
80300996,1987-07-01,1244,44.27,0,=,5154012,Geldern,311132,5711643,Kleve
80301046,1987-07-01,1244,1.3281,0,=,5154064,Weeze,304950,5717350,Kleve
80301022,1987-07-02,1244,75.259,0,=,5154032,Kevelaer,310550,5719750,Kleve
80100703,1987-07-02,1244,7.5259,0,=,5154064,Weeze,306265,5722163,Kleve
80300923,1987-07-03,1244,14.1664,0,=,5154064,Weeze,304750,5725150,Kleve
80300935,1987-07-03,1244,8.854,0,=,5154064,Weeze,309350,5723850,Kleve
80000113,1987-07-06,1244,119.529,0,=,5154056,Uedem,313050,5727350,Kleve
80300947,1987-07-06,1244,34.9733,0,=,5154056,Uedem,311050,5727150,Kleve
80300972,1987-07-07,1244,41.6138,0,=,5154056,Uedem,314250,5729950,Kleve
80300960,1987-07-07,1244,75.259,0,=,5154056,Uedem,310139,5730109,Kleve
80300959,1987-07-07,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154056,Uedem,314350,5725650,Kleve
80301551,1987-07-08,1244,23.0204,0,=,5154016,Goch,295675,5734310,Kleve
80300911,1987-07-08,1244,70.832,0,=,5154016,Goch,297450,5729250,Kleve
80301540,1987-07-09,1244,10.1821,0,=,5154040,Kranenburg,294694,5735551,Kleve
80301502,1987-07-09,1244,40.7284,0,=,5154040,Kranenburg,296004,5738573,Kleve
42013550,1987-07-13,1244,66.99999,0,=,5170024,Moers,335721,5701075,Wesel
80301514,1987-07-17,1244,75.259,0,=,5154040,Kranenburg,289950,5737550,Kleve
80301526,1987-07-17,1244,5.3124,0,=,5154040,Kranenburg,295495,5736298,Kleve
80100016,1987-07-20,1244,154.945,0,=,5154040,Kranenburg,292750,5740550,Kleve
80200758,1987-07-20,1244,132.81,0,=,5154036,Kleve,299850,5736850,Kleve
86621555,1987-07-27,1244,49.29996,0,=,5154016,Goch,298795,5734048,Kleve
86621567,1987-07-27,1244,11.29996,0,=,5154016,Goch,297907,5734460,Kleve
40072903,1987-08-05,1244,109.3469,0,=,5170036,Schermbeck,353550,5723650,Wesel
40070608,1987-08-05,1244,22.135,0,=,5170036,Schermbeck,354450,5723750,Wesel
80301460,1987-09-24,1244,36.7441,0,=,5154040,Kranenburg,294559,5745877,Kleve
80301472,1987-09-24,1244,31.8744,0,=,5154040,Kranenburg,291662,5745721,Kleve
42013550,1987-10-05,1244,66.00002,0,=,5170024,Moers,335721,5701075,Wesel
80301484,1987-10-05,1244,137.237,0,=,5154040,Kranenburg,297050,5743950,Kleve
80301423,1987-10-05,1244,2.61193,0,=,5154008,Emmerich am Rhein,302350,5753450,Kleve
86612025,1987-10-05,1244,9.59999,0,=,5154012,Geldern,318050,5709750,Kleve
80301435,1987-10-06,1244,84.113,0,=,5154008,Emmerich am Rhein,303522,5750820,Kleve
80100132,1987-10-06,1244,48.697,0,=,5154008,Emmerich am Rhein,307335,5747915,Kleve
80000046,1987-10-07,1244,185.934,0,=,5154008,Emmerich am Rhein,311035,5747795,Kleve
80201519,1987-10-15,1244,1.10675,0,=,5154060,Wachtendonk,313850,5695050,Kleve
80201556,1987-10-15,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,310317,5693030,Kleve
40200255,1987-11-10,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170004,Alpen,322950,5720350,Wesel
80100648,1987-11-10,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,318050,5717450,Kleve
80300418,1987-11-10,1244,48.697,0,=,5154020,Issum,320350,5712050,Kleve
40100315,1987-11-12,1244,42.4992,0,=,5170048,Wesel,336550,5723350,Wesel
40200280,1987-11-12,1244,34.0879,0,=,5170032,Rheinberg,333950,5710850,Wesel
40200917,1987-11-13,1244,24.7912,0,=,5170048,Wesel,330350,5729450,Wesel
40200875,1987-11-13,1244,70.832,0,=,5170048,Wesel,334551,5727355,Wesel
40200929,1987-11-13,1244,11.9529,0,=,5170048,Wesel,328285,5727805,Wesel
40100273,1987-11-16,1244,57.551,0,=,5170048,Wesel,335050,5729950,Wesel
40200267,1987-11-16,1244,97.394,0,=,5170048,Wesel,329650,5725150,Wesel
40100297,1987-11-16,1244,106.248,0,=,5170048,Wesel,340900,5725671,Wesel
40200899,1987-11-17,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170048,Wesel,338250,5729850,Wesel
40100285,1987-11-17,1244,53.124,0,=,5170048,Wesel,338350,5727350,Wesel
80100120,1987-11-19,1244,66.405,0,=,5154004,Bedburg-Hau,305550,5739850,Kleve
80200679,1987-11-19,1244,106.248,0,=,5154024,Kalkar,313450,5734750,Kleve
80100806,1987-11-23,1244,48.697,0,=,5154016,Goch,304454,5734586,Kleve
80200023,1987-11-23,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154044,Rees,325510,5736030,Kleve
40200516,1987-11-24,1244,66.405,0,=,5170048,Wesel,330850,5727350,Wesel
40100261,1987-11-24,1244,106.248,0,=,5170012,Hamminkeln,331250,5732650,Wesel
80200059,1987-11-24,1244,84.113,0,=,5154044,Rees,324750,5733250,Kleve
80200941,1987-11-25,1244,29.2182,0,=,5154044,Rees,327050,5737750,Kleve
40100250,1987-11-25,1244,66.405,0,=,5170012,Hamminkeln,327950,5735450,Wesel
40200905,1987-11-25,1244,30.5463,0,=,5170048,Wesel,328350,5732350,Wesel
40100169,1987-11-26,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,329550,5740350,Wesel
40100182,1987-11-26,1244,110.675,0,=,5170012,Hamminkeln,333405,5733890,Wesel
40201491,1987-11-26,1244,115.102,0,=,5170012,Hamminkeln,334650,5739850,Wesel
40200462,1987-11-27,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,327850,5742950,Wesel
80100235,1987-11-27,1244,123.956,0,=,5154044,Rees,321898,5742416,Kleve
86621567,1987-11-30,1244,13.79998,0,=,5154016,Goch,297907,5734460,Kleve
86621555,1987-11-30,1244,53.99997,0,=,5154016,Goch,298795,5734048,Kleve
40300183,1987-12-02,1244,4.8697,0,=,5170012,Hamminkeln,344740,5733961,Wesel
40061322,1987-12-07,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,342472,5715331,Wesel
40200863,1987-12-07,1244,7.0832,0,=,5170044,Voerde (Niederrhein),340299,5717211,Wesel
42013550,1988-01-11,1244,60.99999,0,=,5170024,Moers,335721,5701075,Wesel
80301502,1988-01-14,1244,31.8744,0,=,5154040,Kranenburg,296004,5738573,Kleve
80100016,1988-01-14,1244,128.383,0,=,5154040,Kranenburg,292750,5740550,Kleve
80301526,1988-01-15,1244,4.8697,0,=,5154040,Kranenburg,295495,5736298,Kleve
80301551,1988-01-15,1244,25.6766,0,=,5154016,Goch,295675,5734310,Kleve
80301514,1988-01-18,1244,66.405,0,=,5154040,Kranenburg,289950,5737550,Kleve
80301540,1988-01-18,1244,14.6091,0,=,5154040,Kranenburg,294694,5735551,Kleve
80200760,1988-01-19,1244,66.405,0,=,5154004,Bedburg-Hau,302750,5739050,Kleve
80200758,1988-01-19,1244,137.237,0,=,5154036,Kleve,299850,5736850,Kleve
80301721,1988-01-20,1244,61.978,0,=,5154016,Goch,300250,5730650,Kleve
80300911,1988-01-20,1244,70.832,0,=,5154016,Goch,297450,5729250,Kleve
40200851,1988-01-21,1244,2.08069,0,=,5170044,Voerde (Niederrhein),341050,5716450,Wesel
40061334,1988-01-21,1244,2.43485,0,=,5170008,Dinslaken,344750,5714950,Wesel
40200504,1988-01-29,1244,119.529,0,=,5170028,Neukirchen-Vluyn,330850,5700150,Wesel
86612025,1988-02-22,1244,10.79998,0,=,5154012,Geldern,318050,5709750,Kleve
80201519,1988-03-11,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154060,Wachtendonk,313850,5695050,Kleve
80201556,1988-03-11,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,310317,5693030,Kleve
80301060,1988-03-16,1244,208.069,0,=,5154052,Straelen,309950,5703950,Kleve
86621555,1988-03-16,1244,54.99999,0,=,5154016,Goch,298795,5734048,Kleve
80301071,1988-03-16,1244,7.5259,0,=,5154052,Straelen,312550,5703550,Kleve
86621567,1988-03-16,1244,13.59997,0,=,5154016,Goch,297907,5734460,Kleve
80301058,1988-03-17,1244,37.1868,0,=,5154012,Geldern,312050,5706450,Kleve
80201015,1988-03-17,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,312157,5707855,Kleve
80300984,1988-03-18,1244,23.0204,0,=,5154012,Geldern,308625,5709739,Kleve
80201246,1988-03-18,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,306750,5709550,Kleve
80301034,1988-03-21,1244,0.8854,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,308050,5715050,Kleve
80100697,1988-03-21,1244,97.394,0,=,5154064,Weeze,301850,5719450,Kleve
80301010,1988-03-22,1244,41.6138,0,=,5154032,Kevelaer,312850,5718950,Kleve
80301009,1988-03-22,1244,92.967,0,=,5154032,Kevelaer,312251,5716549,Kleve
80301046,1988-03-23,1244,3.0989,0,=,5154064,Weeze,304950,5717350,Kleve
80301022,1988-03-23,1244,57.551,0,=,5154032,Kevelaer,310550,5719750,Kleve
80300996,1988-03-24,1244,48.697,0,=,5154012,Geldern,311132,5711643,Kleve
42013550,1988-04-07,1244,63.99999,0,=,5170024,Moers,335721,5701075,Wesel
80100740,1988-04-13,1244,88.54,0,=,5154060,Wachtendonk,314650,5699050,Kleve
80100636,1988-04-13,1244,53.124,0,=,5154028,Kerken,320066,5702155,Kleve
80100648,1988-04-14,1244,1.28383,0,=,5154032,Kevelaer,318050,5717450,Kleve
80300418,1988-04-14,1244,43.8273,0,=,5154020,Issum,320350,5712050,Kleve
40200280,1988-04-15,1244,35.416,0,=,5170032,Rheinberg,333950,5710850,Wesel
80300935,1988-04-15,1244,16.8226,0,=,5154064,Weeze,309350,5723850,Kleve
80300959,1988-04-25,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154056,Uedem,314350,5725650,Kleve
80300972,1988-04-25,1244,41.6138,0,=,5154056,Uedem,314250,5729950,Kleve
80000113,1988-04-26,1244,101.821,0,=,5154056,Uedem,313050,5727350,Kleve
80300947,1988-04-26,1244,39.4003,0,=,5154056,Uedem,311050,5727150,Kleve
80300923,1988-04-27,1244,11.9529,0,=,5154064,Weeze,304750,5725150,Kleve
80300960,1988-04-27,1244,76.5871,0,=,5154056,Uedem,310139,5730109,Kleve
40072903,1988-04-28,1244,71.7174,0,=,5170036,Schermbeck,353550,5723650,Wesel
40073002,1988-04-28,1244,2.2135,Konzentration zu gering zur Bestimmung,<,5170036,Schermbeck,352850,5723450,Wesel
40200255,1988-04-28,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170004,Alpen,322950,5720350,Wesel
40070608,1988-04-28,1244,17.2653,0,=,5170036,Schermbeck,354450,5723750,Wesel
80100703,1988-04-28,1244,3.67441,0,=,5154064,Weeze,306265,5722163,Kleve
80301680,1988-05-02,1244,27.4474,0,=,5154024,Kalkar,314541,5740869,Kleve
80301678,1988-05-02,1244,75.259,0,=,5154004,Bedburg-Hau,309150,5741250,Kleve
80301691,1988-05-03,1244,75.259,0,=,5154004,Bedburg-Hau,307262,5737772,Kleve
80100806,1988-05-03,1244,44.7127,0,=,5154016,Goch,304454,5734586,Kleve
80200679,1988-05-04,1244,106.248,0,=,5154024,Kalkar,313450,5734750,Kleve
80301666,1988-05-04,1244,70.832,0,=,5154024,Kalkar,310889,5742461,Kleve
80301654,1988-05-05,1244,11.9529,0,=,5154036,Kleve,305276,5742869,Kleve
80301630,1988-05-05,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,314974,5747517,Kleve
80000046,1988-05-16,1244,181.507,0,=,5154008,Emmerich am Rhein,311035,5747795,Kleve
80301642,1988-05-16,1244,10.6248,0,=,5154008,Emmerich am Rhein,314650,5744650,Kleve
80100132,1988-05-17,1244,38.9576,0,=,5154008,Emmerich am Rhein,307335,5747915,Kleve
80301435,1988-05-17,1244,88.54,0,=,5154008,Emmerich am Rhein,303522,5750820,Kleve
80301423,1988-05-18,1244,5.7551,0,=,5154008,Emmerich am Rhein,302350,5753450,Kleve
80301472,1988-05-19,1244,12.3956,0,=,5154040,Kranenburg,291662,5745721,Kleve
80301460,1988-05-19,1244,37.1868,0,=,5154040,Kranenburg,294559,5745877,Kleve
80301484,1988-05-20,1244,150.518,0,=,5154040,Kranenburg,297050,5743950,Kleve
80301447,1988-05-20,1244,40.2857,0,=,5154036,Kleve,298015,5749352,Kleve
80301496,1988-05-24,1244,7.5259,0,=,5154036,Kleve,301972,5742931,Kleve
80301459,1988-05-24,1244,61.978,0,=,5154036,Kleve,299450,5746150,Kleve
80100235,1988-05-25,1244,123.956,0,=,5154044,Rees,321898,5742416,Kleve
80200941,1988-05-25,1244,31.4317,0,=,5154044,Rees,327050,5737750,Kleve
80301708,1988-05-26,1244,17.2653,0,=,5154024,Kalkar,319439,5735853,Kleve
80301710,1988-05-30,1244,57.551,0,=,5154024,Kalkar,316938,5733946,Kleve
40200462,1988-05-30,1244,15.9372,0,=,5170012,Hamminkeln,327850,5742950,Wesel
40201491,1988-05-31,1244,119.529,0,=,5170012,Hamminkeln,334650,5739850,Wesel
40100182,1988-05-31,1244,97.394,0,=,5170012,Hamminkeln,333405,5733890,Wesel
40100250,1988-06-01,1244,75.259,0,=,5170012,Hamminkeln,327950,5735450,Wesel
40200905,1988-06-20,1244,25.2339,0,=,5170048,Wesel,328350,5732350,Wesel
40100261,1988-06-20,1244,123.956,0,=,5170012,Hamminkeln,331250,5732650,Wesel
86612025,1988-06-20,1244,9.59999,0,=,5154012,Geldern,318050,5709750,Kleve
40300183,1988-06-22,1244,1.28383,0,=,5170012,Hamminkeln,344740,5733961,Wesel
40100169,1988-06-22,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,329550,5740350,Wesel
40200516,1988-06-23,1244,75.259,0,=,5170048,Wesel,330850,5727350,Wesel
40200917,1988-06-23,1244,21.2496,0,=,5170048,Wesel,330350,5729450,Wesel
40200929,1988-06-24,1244,16.8226,0,=,5170048,Wesel,328285,5727805,Wesel
40100285,1988-06-27,1244,57.551,0,=,5170048,Wesel,338350,5727350,Wesel
40200899,1988-06-27,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170048,Wesel,338250,5729850,Wesel
40100315,1988-06-28,1244,48.697,0,=,5170048,Wesel,336550,5723350,Wesel
40100273,1988-06-28,1244,61.978,0,=,5170048,Wesel,335050,5729950,Wesel
40200875,1988-06-29,1244,61.978,0,=,5170048,Wesel,334551,5727355,Wesel
40100297,1988-06-29,1244,106.248,0,=,5170048,Wesel,340900,5725671,Wesel
40200863,1988-07-06,1244,2.25777,0,=,5170044,Voerde (Niederrhein),340299,5717211,Wesel
40061334,1988-07-06,1244,7.0832,0,=,5170008,Dinslaken,344750,5714950,Wesel
40061322,1988-07-07,1244,1.10675,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,342472,5715331,Wesel
42013550,1988-07-13,1244,69.99999,0,=,5170024,Moers,335721,5701075,Wesel
